rule_id,category_id,product_id,storage_type_id,min_days,max_days,recommended_days,rule_status,confidence,evidence_classification,source_name,source_url,source_locator,source_value_text,handling_notes
575,2,188,2,120,360,240,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Pork — loin roast, boneless; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",4-12 Months frozen; normalized to 120-360 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
576,2,188,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
577,2,189,1,3,5,4,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — shoulder; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,3-5 Days refrigerated; normalized to 3-5 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
578,2,189,2,120,360,240,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — shoulder; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,4-12 Months frozen; normalized to 120-360 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
579,2,189,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
580,2,190,1,3,5,4,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — shoulder; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,3-5 Days refrigerated; normalized to 3-5 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
581,2,190,2,120,360,240,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — shoulder; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,4-12 Months frozen; normalized to 120-360 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
582,2,190,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
583,2,191,1,3,5,4,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — ribs; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,3-5 Days refrigerated; normalized to 3-5 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
584,2,191,2,120,360,240,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — ribs; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,4-12 Months frozen; normalized to 120-360 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
585,2,191,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
586,2,192,1,3,5,4,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Pork — loin chops, boneless; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",3-5 Days refrigerated; normalized to 3-5 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
587,2,192,2,120,360,240,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Pork — loin chops, boneless; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",4-12 Months frozen; normalized to 120-360 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
588,2,192,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
589,2,193,1,1,2,1.5,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — ground; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,1-2 Days refrigerated; normalized to 1-2 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
590,2,193,2,90,120,105,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — ground; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,3-4 Months frozen; normalized to 90-120 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
591,2,193,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
592,2,194,1,1,2,1.5,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Variety meats — liver, tongue, chitterlings, etc.; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",1-2 Days refrigerated; normalized to 1-2 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
593,2,194,2,90,120,105,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Variety meats — liver, tongue, chitterlings, etc.; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",3-4 Months frozen; normalized to 90-120 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
594,2,194,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
595,2,195,1,1,2,1.5,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Variety meats — liver, tongue, chitterlings, etc.; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",1-2 Days refrigerated; normalized to 1-2 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
596,2,195,2,90,120,105,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Variety meats — liver, tongue, chitterlings, etc.; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",3-4 Months frozen; normalized to 90-120 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
597,2,195,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
598,2,196,1,1,2,1.5,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Variety meats — liver, tongue, chitterlings, etc.; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",1-2 Days refrigerated; normalized to 1-2 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
599,2,196,2,90,120,105,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,"FoodKeeper row: Variety meats — liver, tongue, chitterlings, etc.; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv",3-4 Months frozen; normalized to 90-120 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
600,2,196,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
601,2,197,1,3,5,4,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — tenderloin; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,3-5 Days refrigerated; normalized to 3-5 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
602,2,197,2,120,360,240,AVAILABLE,HIGH,PRODUCT_SPECIFIC,USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,FoodKeeper row: Pork — tenderloin; Official XLS: https://www.fsis.usda.gov/shared/data/EN/FoodKeeper-Data.xls; structured review CSV: https://raw.githubusercontent.com/jelera/food-shelflife-db/master/lib/seeds/ingredients.csv,4-12 Months frozen; normalized to 120-360 days,FoodKeeper value normalized to days (1 week = 7 days; 1 month = 30 days). Product catalogue name retained unchanged.
603,2,197,3,0,0,,NOT_RECOMMENDED,HIGH,FOOD_SAFETY_LIMIT,Singapore Food Agency Food Handlers Handbook,https://www.sfa.gov.sg/docs/default-source/our-services/food-handler%27s-handbook-%28english%29.pdf,"Food Handlers Handbook, section 8.1 Storage of Food: food in the 5-60 C danger zone should not be held at room temperature for more than 2 hours. Supplied source label: MOH/KKM / SFA - Room Temperature Storage Not Recommended",0 days; supplied source labels this storage condition Not Recommended.,Display a warning; do not calculate an endorsed expiry date for this storage condition.
